exercise_name,parent,leaf_class
py_average_list_elements,DictionaryMethod,values()
py_average_list_elements,DictionaryMethod,keys()
py_average_list_elements,DictionaryMethod,items()
py_average_list_elements,DictionaryMethod,get()
py_average_list_elements,ClassMethod,__init()__
py_average_list_elements,ListMethod,reverse()
py_average_list_elements,ListMethod,insert()
py_average_list_elements,ListMethod,remove()
py_average_list_elements,ListMethod,append()
py_average_list_elements,ListMethod,pop()
py_average_list_elements,FileMethod,readline()
py_average_list_elements,FileMethod,close()
py_average_list_elements,FileMethod,read()
py_average_list_elements,Operator,=
py_average_list_elements,ComparisonOperator,LessOrEqual
py_average_list_elements,ComparisonOperator,Less
py_average_list_elements,ComparisonOperator,Larger
py_average_list_elements,ComparisonOperator,LargerOrEqual
py_average_list_elements,ComparisonOperator,==
py_average_list_elements,ComparisonOperator,NotEqual
py_average_list_elements,MembershipOperator,in
py_average_list_elements,LogicalOperator,and
py_average_list_elements,LogicalOperator,or
py_average_list_elements,LogicalOperator,not
py_average_list_elements,ArtithmeticOperator,//
py_average_list_elements,ArtithmeticOperator,-
py_average_list_elements,ArtithmeticOperator,+
py_average_list_elements,ArtithmeticOperator,/
py_average_list_elements,ArtithmeticOperator,**
py_average_list_elements,ArtithmeticOperator,Modulus
py_average_list_elements,ArtithmeticOperator,*
py_average_list_elements,Statement,ExpressionStatement
py_average_list_elements,ConditionalStatement,IfElifElseStatement
py_average_list_elements,ConditionalStatement,IfStatement
py_average_list_elements,ConditionalStatement,IfElifStatement
py_average_list_elements,ImportStatement,Import
py_average_list_elements,ImportStatement,ImportFrom
py_average_list_elements,JumpStatement,PassStatement
py_average_list_elements,JumpStatement,BreakStatement
py_average_list_elements,JumpStatement,ContinueStatement
py_average_list_elements,JumpStatement,ReturnStatement
py_average_list_elements,IterationStatement,WhileStatement
py_average_list_elements,ExceptionHandlingStatement,TryStatement
py_average_list_elements,ExceptionHandlingStatement,RaiseStatement
py_average_list_elements,ExceptionHandlingStatement,AssertStatement
py_average_list_elements,AssignmentStatement,AugmentedAssignmentStatement
py_average_list_elements,DefinitionStatement,ClassDefinition
py_average_list_elements,BuiltInFunction,dict()
py_average_list_elements,BuiltInFunction,str()
py_average_list_elements,BuiltInFunction,next()
py_average_list_elements,BuiltInFunction,input()
py_average_list_elements,BuiltInFunction,int()
py_average_list_elements,BuiltInFunction,max()
py_average_list_elements,BuiltInFunction,float()
py_average_list_elements,BuiltInFunction,set()
py_average_list_elements,BuiltInFunction,open()
py_average_list_elements,BuiltInFunction,range()
py_average_list_elements,BuiltInFunction,tuple()
py_average_list_elements,BuiltInFunction,abs()
py_average_list_elements,BuiltInFunction,round()
py_average_list_elements,BuiltInFunction,min()
py_average_list_elements,BuiltInFunction,list()
py_search_list,SubscriptExpression,IndexingExpression
py_search_list,SubscriptExpression,SlicingExpression
py_search_list,ArithmeticExpression,BinaryOperation
py_search_list,ArithmeticExpression,UnaryOperation
py_search_list,LogicalExpression,ComparisonExpression
py_search_list,Literal,StringLiteral
py_search_list,Literal,BooleanLiteral
py_search_list,Literal,NoneLiteral
py_search_list,NumericLiteral,FloatLiteral
py_search_list,NumericLiteral,IntegerLiteral
py_search_list,LiteralCollection,TupleLiteral
py_search_list,LiteralCollection,SetLiteral
py_search_list,LiteralCollection,DictLiteral
py_search_list,Error,TypeError
py_search_list,Error,OSError
py_search_list,Error,IndexError
py_search_list,Error,IOError
py_search_list,Error,FileNotFoundError
py_search_list,Error,ValueError
py_search_list,Error,AssertionError
py_search_list,StringMethod,split()
py_search_list,StringMethod,lower()
py_search_list,StringMethod,join()
py_search_list,StringMethod,format()
py_search_list,StringMethod,capitalize()
py_search_list,StringMethod,rstrip()
py_search_list,StringMethod,replace()
py_search_list,DictionaryMethod,values()
py_search_list,DictionaryMethod,keys()
py_search_list,DictionaryMethod,items()
py_search_list,DictionaryMethod,get()
py_search_list,ClassMethod,__init()__
py_search_list,ListMethod,reverse()
py_search_list,ListMethod,insert()
py_search_list,ListMethod,remove()
py_search_list,ListMethod,append()
py_search_list,ListMethod,pop()
py_search_list,FileMethod,readline()
py_search_list,FileMethod,close()
py_search_list,FileMethod,read()
py_search_list,ComparisonOperator,LessOrEqual
py_search_list,ComparisonOperator,Less
py_search_list,ComparisonOperator,Larger
py_search_list,ComparisonOperator,LargerOrEqual
py_search_list,ComparisonOperator,==
py_search_list,ComparisonOperator,NotEqual
py_search_list,LogicalOperator,and
py_search_list,LogicalOperator,or
py_search_list,LogicalOperator,not
py_search_list,ArtithmeticOperator,//
py_search_list,ArtithmeticOperator,-
py_search_list,ArtithmeticOperator,+
py_search_list,ArtithmeticOperator,/
py_search_list,ArtithmeticOperator,**
py_search_list,ArtithmeticOperator,Modulus
py_search_list,ArtithmeticOperator,*
py_search_list,ConditionalStatement,IfElifElseStatement
py_search_list,ConditionalStatement,IfStatement
py_search_list,ConditionalStatement,IfElseStatement
py_search_list,ConditionalStatement,IfElifStatement
py_search_list,ImportStatement,Import
py_search_list,ImportStatement,ImportFrom
py_search_list,JumpStatement,PassStatement
py_search_list,JumpStatement,BreakStatement
py_search_list,JumpStatement,ContinueStatement
py_search_list,JumpStatement,ReturnStatement
py_search_list,IterationStatement,WhileStatement
py_search_list,ExceptionHandlingStatement,TryStatement
py_search_list,ExceptionHandlingStatement,RaiseStatement
py_search_list,ExceptionHandlingStatement,AssertStatement
py_search_list,AssignmentStatement,AugmentedAssignmentStatement
py_search_list,DefinitionStatement,ClassDefinition
py_search_list,BuiltInFunction,dict()
py_search_list,BuiltInFunction,str()
py_search_list,BuiltInFunction,next()
py_search_list,BuiltInFunction,input()
py_search_list,BuiltInFunction,int()
py_search_list,BuiltInFunction,max()
py_search_list,BuiltInFunction,float()
py_search_list,BuiltInFunction,set()
py_search_list,BuiltInFunction,open()
py_search_list,BuiltInFunction,range()
py_search_list,BuiltInFunction,tuple()
py_search_list,BuiltInFunction,abs()
py_search_list,BuiltInFunction,round()
py_search_list,BuiltInFunction,len()
py_search_list,BuiltInFunction,min()
py_search_list,BuiltInFunction,list()
py_search_list_total_count,SubscriptExpression,SlicingExpression
py_search_list_total_count,Call,FunctionCall
py_search_list_total_count,ArithmeticExpression,BinaryOperation
py_search_list_total_count,ArithmeticExpression,UnaryOperation
py_search_list_total_count,LogicalExpression,BooleanExpression
py_search_list_total_count,Literal,BooleanLiteral
py_search_list_total_count,Literal,NoneLiteral
py_search_list_total_count,LiteralCollection,TupleLiteral
py_search_list_total_count,LiteralCollection,SetLiteral
py_search_list_total_count,LiteralCollection,DictLiteral
py_search_list_total_count,Error,TypeError
py_search_list_total_count,Error,OSError
py_search_list_total_count,Error,IndexError
py_search_list_total_count,Error,IOError
py_search_list_total_count,Error,FileNotFoundError
py_search_list_total_count,Error,ValueError
py_search_list_total_count,Error,AssertionError
py_search_list_total_count,StringMethod,split()
py_search_list_total_count,StringMethod,lower()
py_search_list_total_count,StringMethod,join()
py_search_list_total_count,StringMethod,format()
py_search_list_total_count,StringMethod,capitalize()
py_search_list_total_count,StringMethod,rstrip()
py_search_list_total_count,StringMethod,replace()
py_search_list_total_count,DictionaryMethod,values()
py_search_list_total_count,DictionaryMethod,keys()
py_search_list_total_count,DictionaryMethod,items()
py_search_list_total_count,DictionaryMethod,get()
py_search_list_total_count,ClassMethod,__init()__
py_search_list_total_count,ListMethod,reverse()
py_search_list_total_count,ListMethod,insert()
py_search_list_total_count,ListMethod,remove()
py_search_list_total_count,ListMethod,append()
py_search_list_total_count,ListMethod,pop()
py_search_list_total_count,FileMethod,readline()
py_search_list_total_count,FileMethod,close()
py_search_list_total_count,FileMethod,read()
py_search_list_total_count,Operator,=
py_search_list_total_count,ComparisonOperator,LessOrEqual
py_search_list_total_count,ComparisonOperator,Less
py_search_list_total_count,ComparisonOperator,Larger
py_search_list_total_count,ComparisonOperator,LargerOrEqual
py_search_list_total_count,ComparisonOperator,NotEqual
py_search_list_total_count,MembershipOperator,in
py_search_list_total_count,LogicalOperator,and
py_search_list_total_count,LogicalOperator,or
py_search_list_total_count,LogicalOperator,not
py_search_list_total_count,ArtithmeticOperator,//
py_search_list_total_count,ArtithmeticOperator,-
py_search_list_total_count,ArtithmeticOperator,+
py_search_list_total_count,ArtithmeticOperator,/
py_search_list_total_count,ArtithmeticOperator,**
py_search_list_total_count,ArtithmeticOperator,Modulus
py_search_list_total_count,ArtithmeticOperator,*
py_search_list_total_count,ConditionalStatement,IfElifElseStatement
py_search_list_total_count,ConditionalStatement,IfStatement
py_search_list_total_count,ConditionalStatement,IfElseStatement
py_search_list_total_count,ConditionalStatement,IfElifStatement
py_search_list_total_count,ImportStatement,Import
py_search_list_total_count,ImportStatement,ImportFrom
py_search_list_total_count,JumpStatement,PassStatement
py_search_list_total_count,JumpStatement,BreakStatement
py_search_list_total_count,JumpStatement,ContinueStatement
py_search_list_total_count,JumpStatement,ReturnStatement
py_search_list_total_count,IterationStatement,WhileStatement
py_search_list_total_count,ExceptionHandlingStatement,TryStatement
py_search_list_total_count,ExceptionHandlingStatement,RaiseStatement
py_search_list_total_count,ExceptionHandlingStatement,AssertStatement
py_search_list_total_count,DefinitionStatement,ClassDefinition
py_search_list_total_count,BuiltInFunction,dict()
py_search_list_total_count,BuiltInFunction,str()
py_search_list_total_count,BuiltInFunction,next()
py_search_list_total_count,BuiltInFunction,input()
py_search_list_total_count,BuiltInFunction,int()
py_search_list_total_count,BuiltInFunction,max()
py_search_list_total_count,BuiltInFunction,float()
py_search_list_total_count,BuiltInFunction,set()
py_search_list_total_count,BuiltInFunction,open()
py_search_list_total_count,BuiltInFunction,range()
py_search_list_total_count,BuiltInFunction,tuple()
py_search_list_total_count,BuiltInFunction,abs()
py_search_list_total_count,BuiltInFunction,round()
py_search_list_total_count,BuiltInFunction,len()
py_search_list_total_count,BuiltInFunction,min()
py_search_list_total_count,BuiltInFunction,list()
py_search_list_count_each,Call,FunctionCall
py_search_list_count_each,ArithmeticExpression,UnaryOperation
py_search_list_count_each,LogicalExpression,BooleanExpression
py_search_list_count_each,Literal,StringLiteral
py_search_list_count_each,Literal,BooleanLiteral
py_search_list_count_each,Literal,NoneLiteral
py_search_list_count_each,NumericLiteral,FloatLiteral
py_search_list_count_each,NumericLiteral,IntegerLiteral
py_search_list_count_each,LiteralCollection,TupleLiteral
py_search_list_count_each,LiteralCollection,SetLiteral
py_search_list_count_each,LiteralCollection,DictLiteral
py_search_list_count_each,ClassMethod,__init()__
py_search_list_count_each,IterationStatement,WhileStatement
py_search_list_count_each,ExceptionHandlingStatement,TryStatement
py_search_list_count_each,ExceptionHandlingStatement,RaiseStatement
py_search_list_count_each,ExceptionHandlingStatement,AssertStatement
py_search_list_count_each,AssignmentStatement,AugmentedAssignmentStatement
py_search_list_count_each,DefinitionStatement,ClassDefinition
py_search_list_count_each,BuiltInFunction,dict()
py_search_list_count_each,BuiltInFunction,str()
py_search_list_count_each,BuiltInFunction,next()
py_search_list_count_each,BuiltInFunction,input()
py_search_list_count_each,BuiltInFunction,int()
py_search_list_count_each,BuiltInFunction,max()
py_search_list_count_each,BuiltInFunction,float()
py_search_list_count_each,BuiltInFunction,set()
py_search_list_count_each,BuiltInFunction,open()
py_search_list_count_each,BuiltInFunction,range()
py_search_list_count_each,BuiltInFunction,tuple()
py_search_list_count_each,BuiltInFunction,abs()
py_search_list_count_each,BuiltInFunction,round()
py_search_list_count_each,BuiltInFunction,min()
py_soda_survey,ClassMethod,__init()__
py_soda_survey_soda_avg,ClassMethod,__init()__
py_soda_survey_soda_respondent_avg,SubscriptExpression,SlicingExpression
py_soda_survey_soda_respondent_avg,Call,FunctionCall
py_soda_survey_soda_respondent_avg,ArithmeticExpression,UnaryOperation
py_soda_survey_soda_respondent_avg,LogicalExpression,ComparisonExpression
py_soda_survey_soda_respondent_avg,LogicalExpression,BooleanExpression
py_soda_survey_soda_respondent_avg,Literal,StringLiteral
py_soda_survey_soda_respondent_avg,Literal,BooleanLiteral
py_soda_survey_soda_respondent_avg,Literal,NoneLiteral
py_soda_survey_soda_respondent_avg,NumericLiteral,FloatLiteral
py_soda_survey_soda_respondent_avg,NumericLiteral,IntegerLiteral
py_soda_survey_soda_respondent_avg,LiteralCollection,TupleLiteral
py_soda_survey_soda_respondent_avg,LiteralCollection,SetLiteral
py_soda_survey_soda_respondent_avg,LiteralCollection,DictLiteral
py_soda_survey_soda_respondent_avg,Error,TypeError
py_soda_survey_soda_respondent_avg,Error,OSError
py_soda_survey_soda_respondent_avg,Error,IndexError
py_soda_survey_soda_respondent_avg,Error,IOError
py_soda_survey_soda_respondent_avg,Error,FileNotFoundError
py_soda_survey_soda_respondent_avg,Error,ValueError
py_soda_survey_soda_respondent_avg,Error,AssertionError
py_soda_survey_soda_respondent_avg,StringMethod,split()
py_soda_survey_soda_respondent_avg,StringMethod,lower()
py_soda_survey_soda_respondent_avg,StringMethod,join()
py_soda_survey_soda_respondent_avg,StringMethod,capitalize()
py_soda_survey_soda_respondent_avg,StringMethod,rstrip()
py_soda_survey_soda_respondent_avg,StringMethod,replace()
py_soda_survey_soda_respondent_avg,DictionaryMethod,values()
py_soda_survey_soda_respondent_avg,DictionaryMethod,keys()
py_soda_survey_soda_respondent_avg,DictionaryMethod,items()
py_soda_survey_soda_respondent_avg,DictionaryMethod,get()
py_soda_survey_soda_respondent_avg,ClassMethod,__init()__
py_soda_survey_soda_respondent_avg,ListMethod,reverse()
py_soda_survey_soda_respondent_avg,ListMethod,insert()
py_soda_survey_soda_respondent_avg,ListMethod,remove()
py_soda_survey_soda_respondent_avg,ListMethod,append()
py_soda_survey_soda_respondent_avg,ListMethod,pop()
py_soda_survey_soda_respondent_avg,FileMethod,readline()
py_soda_survey_soda_respondent_avg,FileMethod,close()
py_soda_survey_soda_respondent_avg,FileMethod,read()
py_soda_survey_soda_respondent_avg,Operator,=
py_soda_survey_soda_respondent_avg,ComparisonOperator,LessOrEqual
py_soda_survey_soda_respondent_avg,ComparisonOperator,Less
py_soda_survey_soda_respondent_avg,ComparisonOperator,Larger
py_soda_survey_soda_respondent_avg,ComparisonOperator,LargerOrEqual
py_soda_survey_soda_respondent_avg,ComparisonOperator,==
py_soda_survey_soda_respondent_avg,ComparisonOperator,NotEqual
py_soda_survey_soda_respondent_avg,MembershipOperator,in
py_soda_survey_soda_respondent_avg,LogicalOperator,and
py_soda_survey_soda_respondent_avg,LogicalOperator,or
py_soda_survey_soda_respondent_avg,LogicalOperator,not
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,//
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,-
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,+
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,/
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,**
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,Modulus
py_soda_survey_soda_respondent_avg,ArtithmeticOperator,*
py_soda_survey_soda_respondent_avg,Statement,ExpressionStatement
py_soda_survey_soda_respondent_avg,ConditionalStatement,IfElifElseStatement
py_soda_survey_soda_respondent_avg,ConditionalStatement,IfStatement
py_soda_survey_soda_respondent_avg,ConditionalStatement,IfElseStatement
py_soda_survey_soda_respondent_avg,ConditionalStatement,IfElifStatement
py_soda_survey_soda_respondent_avg,ImportStatement,Import
py_soda_survey_soda_respondent_avg,ImportStatement,ImportFrom
py_soda_survey_soda_respondent_avg,JumpStatement,PassStatement
py_soda_survey_soda_respondent_avg,JumpStatement,BreakStatement
py_soda_survey_soda_respondent_avg,JumpStatement,ContinueStatement
py_soda_survey_soda_respondent_avg,JumpStatement,ReturnStatement
py_soda_survey_soda_respondent_avg,IterationStatement,WhileStatement
py_soda_survey_soda_respondent_avg,ExceptionHandlingStatement,TryStatement
py_soda_survey_soda_respondent_avg,ExceptionHandlingStatement,RaiseStatement
py_soda_survey_soda_respondent_avg,ExceptionHandlingStatement,AssertStatement
py_soda_survey_soda_respondent_avg,AssignmentStatement,AugmentedAssignmentStatement
py_soda_survey_soda_respondent_avg,DefinitionStatement,FunctionDefinition
py_soda_survey_soda_respondent_avg,DefinitionStatement,ClassDefinition
py_soda_survey_soda_respondent_avg,BuiltInFunction,dict()
py_soda_survey_soda_respondent_avg,BuiltInFunction,str()
py_soda_survey_soda_respondent_avg,BuiltInFunction,next()
py_soda_survey_soda_respondent_avg,BuiltInFunction,input()
py_soda_survey_soda_respondent_avg,BuiltInFunction,int()
py_soda_survey_soda_respondent_avg,BuiltInFunction,max()
py_soda_survey_soda_respondent_avg,BuiltInFunction,float()
py_soda_survey_soda_respondent_avg,BuiltInFunction,set()
py_soda_survey_soda_respondent_avg,BuiltInFunction,open()
py_soda_survey_soda_respondent_avg,BuiltInFunction,range()
py_soda_survey_soda_respondent_avg,BuiltInFunction,tuple()
py_soda_survey_soda_respondent_avg,BuiltInFunction,abs()
py_soda_survey_soda_respondent_avg,BuiltInFunction,round()
py_soda_survey_soda_respondent_avg,BuiltInFunction,min()
py_soda_survey_soda_respondent_avg,BuiltInFunction,list()
py_temperature_list_days_above_threshold,SubscriptExpression,SlicingExpression
py_temperature_list_days_above_threshold,Call,FunctionCall
py_temperature_list_days_above_threshold,ArithmeticExpression,UnaryOperation
py_temperature_list_days_above_threshold,LogicalExpression,BooleanExpression
py_temperature_list_days_above_threshold,Literal,BooleanLiteral
py_temperature_list_days_above_threshold,Literal,NoneLiteral
py_temperature_list_days_above_threshold,NumericLiteral,FloatLiteral
py_temperature_list_days_above_threshold,NumericLiteral,IntegerLiteral
py_temperature_list_days_above_threshold,LiteralCollection,TupleLiteral
py_temperature_list_days_above_threshold,LiteralCollection,SetLiteral
py_temperature_list_days_above_threshold,LiteralCollection,DictLiteral
py_temperature_list_days_above_threshold,Error,TypeError
py_temperature_list_days_above_threshold,Error,OSError
py_temperature_list_days_above_threshold,Error,IndexError
py_temperature_list_days_above_threshold,Error,IOError
py_temperature_list_days_above_threshold,Error,FileNotFoundError
py_temperature_list_days_above_threshold,Error,ValueError
py_temperature_list_days_above_threshold,Error,AssertionError
py_temperature_list_days_above_threshold,StringMethod,split()
py_temperature_list_days_above_threshold,StringMethod,lower()
py_temperature_list_days_above_threshold,StringMethod,join()
py_temperature_list_days_above_threshold,StringMethod,format()
py_temperature_list_days_above_threshold,StringMethod,capitalize()
py_temperature_list_days_above_threshold,StringMethod,rstrip()
py_temperature_list_days_above_threshold,StringMethod,replace()
py_temperature_list_days_above_threshold,DictionaryMethod,values()
py_temperature_list_days_above_threshold,DictionaryMethod,keys()
py_temperature_list_days_above_threshold,DictionaryMethod,items()
py_temperature_list_days_above_threshold,DictionaryMethod,get()
py_temperature_list_days_above_threshold,ClassMethod,__init()__
py_temperature_list_days_above_threshold,ListMethod,reverse()
py_temperature_list_days_above_threshold,ListMethod,insert()
py_temperature_list_days_above_threshold,ListMethod,remove()
py_temperature_list_days_above_threshold,ListMethod,pop()
py_temperature_list_days_above_threshold,FileMethod,readline()
py_temperature_list_days_above_threshold,FileMethod,close()
py_temperature_list_days_above_threshold,FileMethod,read()
py_temperature_list_days_above_threshold,ComparisonOperator,LessOrEqual
py_temperature_list_days_above_threshold,ComparisonOperator,Less
py_temperature_list_days_above_threshold,ComparisonOperator,Larger
py_temperature_list_days_above_threshold,ComparisonOperator,LargerOrEqual
py_temperature_list_days_above_threshold,ComparisonOperator,==
py_temperature_list_days_above_threshold,ComparisonOperator,NotEqual
py_temperature_list_days_above_threshold,MembershipOperator,in
py_temperature_list_days_above_threshold,LogicalOperator,and
py_temperature_list_days_above_threshold,LogicalOperator,or
py_temperature_list_days_above_threshold,LogicalOperator,not
py_temperature_list_days_above_threshold,ArtithmeticOperator,//
py_temperature_list_days_above_threshold,ArtithmeticOperator,-
py_temperature_list_days_above_threshold,ArtithmeticOperator,+
py_temperature_list_days_above_threshold,ArtithmeticOperator,/
py_temperature_list_days_above_threshold,ArtithmeticOperator,**
py_temperature_list_days_above_threshold,ArtithmeticOperator,Modulus
py_temperature_list_days_above_threshold,ArtithmeticOperator,*
py_temperature_list_days_above_threshold,ConditionalStatement,IfElifElseStatement
py_temperature_list_days_above_threshold,ConditionalStatement,IfElseStatement
py_temperature_list_days_above_threshold,ConditionalStatement,IfElifStatement
py_temperature_list_days_above_threshold,ImportStatement,Import
py_temperature_list_days_above_threshold,ImportStatement,ImportFrom
py_temperature_list_days_above_threshold,JumpStatement,PassStatement
py_temperature_list_days_above_threshold,JumpStatement,BreakStatement
py_temperature_list_days_above_threshold,JumpStatement,ContinueStatement
py_temperature_list_days_above_threshold,JumpStatement,ReturnStatement
py_temperature_list_days_above_threshold,IterationStatement,WhileStatement
py_temperature_list_days_above_threshold,ExceptionHandlingStatement,TryStatement
py_temperature_list_days_above_threshold,ExceptionHandlingStatement,RaiseStatement
py_temperature_list_days_above_threshold,ExceptionHandlingStatement,AssertStatement
py_temperature_list_days_above_threshold,AssignmentStatement,AugmentedAssignmentStatement
py_temperature_list_days_above_threshold,BuiltInFunction,dict()
py_temperature_list_days_above_threshold,BuiltInFunction,next()
py_temperature_list_days_above_threshold,BuiltInFunction,max()
py_temperature_list_days_above_threshold,BuiltInFunction,set()
py_temperature_list_days_above_threshold,BuiltInFunction,open()
py_temperature_list_days_above_threshold,BuiltInFunction,range()
py_temperature_list_days_above_threshold,BuiltInFunction,tuple()
py_temperature_list_days_above_threshold,BuiltInFunction,abs()
py_temperature_list_days_above_threshold,BuiltInFunction,round()
py_temperature_list_days_above_threshold,BuiltInFunction,min()
py_temperature_list_days_above_threshold,BuiltInFunction,list()
py_digits,Call,FunctionCall
py_digits,ArithmeticExpression,UnaryOperation
py_digits,LogicalExpression,BooleanExpression
py_digits,Literal,StringLiteral
py_digits,Literal,BooleanLiteral
py_digits,Literal,NoneLiteral
py_digits,NumericLiteral,FloatLiteral
py_digits,NumericLiteral,IntegerLiteral
py_digits,LiteralCollection,TupleLiteral
py_digits,LiteralCollection,SetLiteral
py_digits,LiteralCollection,ListLiteral
py_digits,LiteralCollection,DictLiteral
py_digits,ClassMethod,__init()__
py_digits,ComparisonOperator,LessOrEqual
py_digits,ComparisonOperator,Less
py_digits,ComparisonOperator,Larger
py_digits,ComparisonOperator,LargerOrEqual
py_digits,ComparisonOperator,==
py_digits,ComparisonOperator,NotEqual
py_digits,MembershipOperator,in
py_digits,ArtithmeticOperator,//
py_digits,ArtithmeticOperator,-
py_digits,ArtithmeticOperator,+
py_digits,ArtithmeticOperator,/
py_digits,ArtithmeticOperator,**
py_digits,ArtithmeticOperator,Modulus
py_digits,ArtithmeticOperator,*
py_digits,ConditionalStatement,IfElifElseStatement
py_digits,ConditionalStatement,IfElseStatement
py_digits,ConditionalStatement,IfElifStatement
py_digits,IterationStatement,ForStatement
py_digits,ExceptionHandlingStatement,RaiseStatement
py_digits,ExceptionHandlingStatement,AssertStatement
py_digits,AssignmentStatement,AugmentedAssignmentStatement
py_digits,BuiltInFunction,dict()
py_digits,BuiltInFunction,str()
py_digits,BuiltInFunction,next()
py_digits,BuiltInFunction,input()
py_digits,BuiltInFunction,int()
py_digits,BuiltInFunction,max()
py_digits,BuiltInFunction,float()
py_digits,BuiltInFunction,set()
py_digits,BuiltInFunction,open()
py_digits,BuiltInFunction,range()
py_digits,BuiltInFunction,tuple()
py_digits,BuiltInFunction,abs()
py_digits,BuiltInFunction,round()
py_digits,BuiltInFunction,len()
py_digits,BuiltInFunction,min()
py_digits,BuiltInFunction,list()
py_sum_digits,SubscriptExpression,IndexingExpression
py_sum_digits,SubscriptExpression,SlicingExpression
py_sum_digits,Call,FunctionCall
py_sum_digits,ArithmeticExpression,UnaryOperation
py_sum_digits,LogicalExpression,ComparisonExpression
py_sum_digits,LogicalExpression,BooleanExpression
py_sum_digits,Literal,StringLiteral
py_sum_digits,Literal,BooleanLiteral
py_sum_digits,Literal,NoneLiteral
py_sum_digits,NumericLiteral,FloatLiteral
py_sum_digits,NumericLiteral,IntegerLiteral
py_sum_digits,LiteralCollection,TupleLiteral
py_sum_digits,LiteralCollection,SetLiteral
py_sum_digits,LiteralCollection,ListLiteral
py_sum_digits,LiteralCollection,DictLiteral
py_sum_digits,Error,TypeError
py_sum_digits,Error,OSError
py_sum_digits,Error,IndexError
py_sum_digits,Error,IOError
py_sum_digits,Error,FileNotFoundError
py_sum_digits,Error,ValueError
py_sum_digits,Error,AssertionError
py_sum_digits,StringMethod,split()
py_sum_digits,StringMethod,lower()
py_sum_digits,StringMethod,join()
py_sum_digits,StringMethod,format()
py_sum_digits,StringMethod,capitalize()
py_sum_digits,StringMethod,rstrip()
py_sum_digits,StringMethod,replace()
py_sum_digits,DictionaryMethod,values()
py_sum_digits,DictionaryMethod,keys()
py_sum_digits,DictionaryMethod,items()
py_sum_digits,DictionaryMethod,get()
py_sum_digits,ClassMethod,__init()__
py_sum_digits,ListMethod,reverse()
py_sum_digits,ListMethod,insert()
py_sum_digits,ListMethod,remove()
py_sum_digits,ListMethod,append()
py_sum_digits,ListMethod,pop()
py_sum_digits,FileMethod,readline()
py_sum_digits,FileMethod,close()
py_sum_digits,FileMethod,read()
py_sum_digits,ComparisonOperator,LessOrEqual
py_sum_digits,ComparisonOperator,Less
py_sum_digits,ComparisonOperator,LargerOrEqual
py_sum_digits,ComparisonOperator,==
py_sum_digits,ComparisonOperator,NotEqual
py_sum_digits,MembershipOperator,in
py_sum_digits,LogicalOperator,and
py_sum_digits,LogicalOperator,or
py_sum_digits,LogicalOperator,not
py_sum_digits,ArtithmeticOperator,//
py_sum_digits,ArtithmeticOperator,-
py_sum_digits,ArtithmeticOperator,+
py_sum_digits,ArtithmeticOperator,/
py_sum_digits,ArtithmeticOperator,**
py_sum_digits,ArtithmeticOperator,Modulus
py_sum_digits,ArtithmeticOperator,*
py_sum_digits,Statement,ExpressionStatement
py_sum_digits,ConditionalStatement,IfElifElseStatement
py_sum_digits,ConditionalStatement,IfStatement
py_sum_digits,ConditionalStatement,IfElseStatement
py_sum_digits,ConditionalStatement,IfElifStatement
py_sum_digits,ImportStatement,Import
py_sum_digits,ImportStatement,ImportFrom
py_sum_digits,JumpStatement,PassStatement
py_sum_digits,JumpStatement,BreakStatement
py_sum_digits,JumpStatement,ContinueStatement
py_sum_digits,JumpStatement,ReturnStatement
py_sum_digits,IterationStatement,ForStatement
py_sum_digits,ExceptionHandlingStatement,TryStatement
py_sum_digits,ExceptionHandlingStatement,RaiseStatement
py_sum_digits,ExceptionHandlingStatement,AssertStatement
py_sum_digits,AssignmentStatement,AugmentedAssignmentStatement
py_sum_digits,DefinitionStatement,FunctionDefinition
py_sum_digits,DefinitionStatement,ClassDefinition
py_sum_digits,BuiltInFunction,dict()
py_sum_digits,BuiltInFunction,str()
py_sum_digits,BuiltInFunction,next()
py_sum_digits,BuiltInFunction,input()
py_sum_digits,BuiltInFunction,int()
py_sum_digits,BuiltInFunction,max()
py_sum_digits,BuiltInFunction,float()
py_sum_digits,BuiltInFunction,set()
py_sum_digits,BuiltInFunction,open()
py_sum_digits,BuiltInFunction,range()
py_sum_digits,BuiltInFunction,tuple()
py_sum_digits,BuiltInFunction,abs()
py_sum_digits,BuiltInFunction,round()
py_sum_digits,BuiltInFunction,len()
py_sum_digits,BuiltInFunction,min()
py_sum_digits,BuiltInFunction,list()
py_reverse_number,ClassMethod,__init()__
py_reverse_number,ArtithmeticOperator,/
py_reverse_number,BuiltInFunction,list()
py_work_hours,ClassMethod,__init()__
py_work_hours2,ClassMethod,__init()__
py_check_product_code,ClassMethod,__init()__
py_check_product_code2,ClassMethod,__init()__
py_concat_char_two_str,SubscriptExpression,IndexingExpression
py_concat_char_two_str,ArithmeticExpression,UnaryOperation
py_concat_char_two_str,LogicalExpression,BooleanExpression
py_concat_char_two_str,Literal,BooleanLiteral
py_concat_char_two_str,Literal,NoneLiteral
