exercise_name,educational_list,parser_list
py_temperature,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingList, CreatingString, Division, ForLoopWith+=, ForLoopWithUpdate, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInForLoop, IfElseChecking, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, TransformingToFloatType, TransformingToIntType, UpdatingVariable]","[+, /, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FloatLiteral, ForStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, IterationStatement, Larger, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, append(), float(), in, input(), int(), print(), range()]"
py_temperature_list_days_above_threshold,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInForLoop, CreatingList, CreatingString, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingStandardFunction, HandlingString, IfChecking, IfCheckingInForLoop, IndexingList, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, TransformingToFloatType, TransformingToIntType, TransformingToStringType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, ForStatement, IfStatement, IndexingExpression, IterationStatement, Larger, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, append(), float(), input(), int(), len(), print(), str()]"
py_three_boolean,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType, UpdatingVariable]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), or, print()]"
py_three_boolean2,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), not, print()]"
py_three_boolean3,"[AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, IfChecking, IfElseChecking, ManagingVariable, Printing, Python, TransformingToIntType]","[=, ==, AssignmentStatement, BooleanExpression, BooleanLiteral, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IntegerLiteral, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, input(), int(), print()]"
py_time_conversion,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, Printing, Python, TransformingToIntType]","[//, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_tv2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CheckingCondition, Concatenation, CreatingObject, CreatingString, DefiningClass, DefiningOOPMethod, DefiningStandardFunction, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, IfChecking, ManagingVariable, Printing, Python, Substraction, TransformingToStringType, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ClassDefinition, ComparisonExpression, ComparisonOperator, ConditionalStatement, DefinitionStatement, ExpressionStatement, FunctionDefinition, IfStatement, JumpStatement, Larger, LargerOrEqual, Less, LessOrEqual, LogicalExpression, LogicalOperator, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, and, print(), str()]"
py_vending_machine,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingString, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToIntType, UpdatingVariable]","[*, -, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_vending_machine2,"[ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, Division, FindRemainder, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, ManagingVariable, Multiplication, Printing, Python, Substraction, TransformingToIntType, UpdatingVariable]","[*, -, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IntegerLiteral, Literal, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, input(), int(), print()]"
py_win_percentage,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, Division, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToIntType, UpdatingVariable]","[/, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), or, print()]"
py_win_percentage_input,"[ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, Division, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToIntType, UpdatingVariable]","[/, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, Less, LessOrEqual, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), or, print()]"
py_win_percentage_won_equal,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingString, Division, HandlingFunction, HandlingInput, HandlingInteger, HandlingStandardFunction, HandlingString, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, TransformingToIntType, UpdatingVariable]","[+, /, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Larger, Less, Literal, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, WhileStatement, input(), int(), or, print()]"
py_work_hours,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, ClosingFile, Concatenation, CreatingList, CreatingString, DefiningStandardFunction, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingError, HandlingFile, HandlingFloat, HandlingFunction, HandlingInput, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IndexingList, ManagingVariable, NestedForLoopIteration, NestedLoopIteration, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleForLoopIteration, SplittingString, TransformingToFloatType, TransformingToStringType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FileNotFoundError, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IOError, IndexingExpression, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, close(), float(), in, input(), len(), open(), print(), range(), split(), str()]"
py_work_hours2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, ClosingFile, Concatenation, CreatingList, CreatingString, DefiningStandardFunction, FindingLength, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingError, HandlingFile, HandlingFloat, HandlingFunction, HandlingInput, HandlingInteger, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IndexingList, ManagingVariable, NonNestedIteration, OpeningFile, Printing, Python, ReadingLine, SingleForLoopIteration, SplittingString, TransformingToFloatType, TransformingToIntType, TransformingToStringType, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FileMethod, FileNotFoundError, FloatLiteral, ForStatement, FunctionCall, FunctionDefinition, IOError, IndexingExpression, IntegerLiteral, IterationStatement, Literal, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, TryStatement, ValueError, close(), float(), in, input(), int(), len(), open(), print(), range(), split(), str()]"
py_write_squares_odd,"[ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[*, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IterationStatement, Literal, MembershipOperator, Statement, StringLiteral, in, print(), range()]"
py_write_squares_range,"[ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, Multiplication, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[*, ArithmeticExpression, ArtithmeticOperator, BinaryOperation, BuiltInFunction, ExpressionStatement, ForStatement, IterationStatement, Literal, MembershipOperator, Statement, StringLiteral, in, print(), range()]"
q_py_topic_dictionary:q_py_dict_access1,"[AccessingDictionary, CallingFunctionLibrary, CallingStandardFunction, CreatingDictionary, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IndexingDictionary, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, DictLiteral, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, Literal, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, print()]"
q_py_topic_dictionary:q_py_dict_access2,"[AccessingDictionary, AddingItemToDictionary, Addition, ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, CreatingDictionary, FindingLength, HandlingDictionary, HandlingFunction, HandlingStandardFunction, IndexingDictionary, ManagingVariable, Printing, Python, ReplacingDictionaryElement, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DictLiteral, ExpressionStatement, FunctionCall, IndexingExpression, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, len(), print()]"
q_py_topic_exceptions:q_py_exception_assertion,"[AddingListElement, AddingListElementWithAppend, AssertChecking, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CreatingList, DefiningStandardFunction, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFunction, HandlingList, HandlingSpecificError, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[AssertStatement, AssertionError, AssignmentStatement, AugmentedAssignmentStatement, BooleanExpression, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IterationStatement, ListLiteral, ListMethod, Literal, LiteralCollection, LogicalExpression, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, append(), print()]"
q_py_topic_exceptions:q_py_exceptions_addarr,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, DefiningStandardFunction, Division, FindingLength, ForLoopWith+=, ForLoopWithUpdate, HandlingError, HandlingFunction, HandlingList, HandlingSpecificError, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, //, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, ForStatement, FunctionCall, FunctionDefinition, IntegerLiteral, IterationStatement, JumpStatement, ListLiteral, Literal, LiteralCollection, MembershipOperator, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, StringLiteral, TryStatement, TypeError, in, len(), print()]"
q_py_topic_exceptions:q_py_list_except1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingTuple, ForLoopWith+=, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingError, HandlingFunction, HandlingGeneralError, HandlingStandardFunction, HandlingTuple, IndexingTuple, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, Error, ExceptionHandlingStatement, ExpressionStatement, ForStatement, FunctionCall, IndexError, IndexingExpression, IntegerLiteral, IterationStatement, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, TryStatement, TupleLiteral, print(), range()]"
q_py_topic_exceptions:q_py_value_except1,"[CallingFunctionLibrary, CallingStandardFunction, CreatingList, CreatingString, DefiningStandardFunction, HandlingError, HandlingFunction, HandlingInteger, HandlingList, HandlingSpecificError, HandlingStandardFunction, HandlingString, IndexingList, Printing, Python, TransformingToIntType]","[=, AssignmentStatement, BuiltInFunction, DefinitionStatement, Error, ExceptionHandlingStatement, ExpressionStatement, FunctionDefinition, IndexingExpression, ListLiteral, Literal, LiteralCollection, Operator, SimpleAssignmentStatement, Statement, StringLiteral, SubscriptExpression, TryStatement, ValueError, int(), print()]"
q_py_topic_file_processing:q_py_file1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFile, HandlingFunction, HandlingStandardFunction, Importing, ManagingVariable, OpeningFile, Printing, Python, ReadingLine]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FileMethod, FunctionCall, IntegerLiteral, Literal, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, open(), print(), read()]"
q_py_topic_functions:q_py_fun_car1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, FindMinimum, HandlingFunction, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, DefinitionStatement, ExpressionStatement, FunctionCall, FunctionDefinition, IntegerLiteral, JumpStatement, NumericLiteral, Operator, ReturnStatement, SimpleAssignmentStatement, Statement, min(), print()]"
q_py_topic_functions:q_py_fun_car2,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, DefiningStandardFunction, FindMinimum, HandlingFunction, HandlingStandardFunction, IfElseChecking, ManagingVariable, Printing, Python, Substraction, UpdatingVariable]",[]
q_py_topic_if_statement:q_py_if_elif1,"[ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, FindRemainder, HandlingFunction, HandlingStandardFunction, IfElifElseChecking, Printing, Python]","[-, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IntegerLiteral, Literal, LogicalExpression, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, UnaryOperation, print()]"
q_py_topic_if_statement:q_py_nested_if1,"[BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, IfElseChecking, NestedIfChecking, Printing, Python]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, Larger, Less, LiteralCollection, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, TupleLiteral, print()]"
q_py_topic_if_statement:q_py_nested_if_elif1,"[ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CheckingCondition, FindRemainder, HandlingFunction, IfElseChecking, NestedIfChecking, Printing, Python]","[=, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElseStatement, IfStatement, IntegerLiteral, LargerOrEqual, Literal, LogicalExpression, Modulus, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, print()]"
q_py_topic_if_statement:q_py_nested_if_elif2,"[Addition, ArithmeticOperation, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, IfChecking, IfElifElseChecking, IfElseChecking, NestedIfChecking, Printing, Python]","[+, =, ==, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ConditionalStatement, ExpressionStatement, FunctionCall, IfElifElseStatement, IfElifStatement, IfElseStatement, IfStatement, IntegerLiteral, Larger, Literal, LogicalExpression, LogicalOperator, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, StringLiteral, and, or, print()]"
q_py_topic_lists:q_py_add_two_lists1,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, Concatenation, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, IndexingList, ManagingVariable, NestedFunctionCall, NonNestedIteration, Printing, Python, SingleForLoopIteration, UpdatingVariable]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, append(), len(), print(), range()]"
q_py_topic_lists:q_py_list_access1,"[AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, CreatingList, HandlingFunction, HandlingList, HandlingStandardFunction, IndexingList, ManagingVariable, Printing, Python, ReplacingListElement]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, print()]"
q_py_topic_lists:q_py_list_access2,"[ArithmeticOperation, CallingFunctionLibrary, CallingStandardFunction, CreatingList, FindingLength, ForLoopWithListIndexing, ForLoopWithUpdate, HandlingFunction, HandlingList, HandlingStandardFunction, IndexingList, ManagingVariable, Multiplication, NonNestedIteration, Printing, Python, ReplacingListElement, SingleForLoopIteration, UpdatingVariable]","[*, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, len(), print(), range()]"
q_py_topic_lists:q_py_list_append1,"[AddingListElement, AddingListElementWithAppend, Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingList, FindingLength, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, IndexingList, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BuiltInFunction, Call, ExpressionStatement, ForStatement, FunctionCall, IndexingExpression, IntegerLiteral, IterationStatement, ListLiteral, ListMethod, LiteralCollection, MembershipOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, append(), in, len(), print(), range()]"
q_py_topic_lists:q_py_list_remove1,"[AssigningVariable, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingList, DeletingListElement, HandlingFunction, HandlingList, HandlingObjectOrientedProgramming, HandlingStandardFunction, IndexingList, ManagingVariable, Printing, Python]","[=, AssignmentStatement, BuiltInFunction, Call, ExpressionStatement, FunctionCall, IndexingExpression, IntegerLiteral, ListLiteral, ListMethod, LiteralCollection, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, SubscriptExpression, pop(), print()]"
q_py_topic_logical_operators:q_py_account_logic1,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CheckingCondition, ManagingVariable, Substraction, UpdatingVariable]","[+, -, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, ComparisonExpression, ComparisonOperator, ExpressionStatement, IntegerLiteral, Larger, LargerOrEqual, LogicalExpression, LogicalOperator, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, or]"
q_py_topic_logical_operators:q_py_comparison_logic1,"[BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, HandlingFunction, HandlingStandardFunction, Printing, Python]","[=, AssignmentStatement, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, Less, LogicalExpression, NotEqual, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, print()]"
q_py_topic_loops:q_py_for_loop1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleForLoopIteration]","[ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, ForStatement, IntegerLiteral, IterationStatement, NumericLiteral, SimpleAssignmentStatement, print(), range()]"
q_py_topic_loops:q_py_nested_while1,"[AssigningVariable, BooleanEvaluating, CallingStandardFunction, CheckingCondition, HandlingStandardFunction, ManagingVariable, NestedLoopIteration, NestedWhileLoopIteration, Printing, Python, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[=, ArithmeticExpression, AssignmentStatement, AugmentedAssignmentStatement, BinaryOperation, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IterationStatement, Less, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, WhileStatement, print()]"
q_py_topic_loops:q_py_while_loop1,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, HandlingFunction, HandlingStandardFunction, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, ComparisonExpression, ComparisonOperator, ExpressionStatement, IterationStatement, Less, LogicalExpression, Operator, SimpleAssignmentStatement, Statement, WhileStatement, print()]"
q_py_topic_loops:q_py_while_loop2,"[Addition, ArithmeticOperation, AssigningVariable, BooleanEvaluating, CallingFunctionLibrary, CallingStandardFunction, CheckingCondition, CheckingInWhileLoop, HandlingFunction, HandlingStandardFunction, IfCheckingInWhileLoop, ManagingVariable, NonNestedIteration, Printing, Python, SingleWhileLoopIteration, UpdatingVariable, WhileLoopWith+=, WhileLoopWithUpdate]","[+, =, ArithmeticExpression, ArtithmeticOperator, AssignmentStatement, BinaryOperation, BooleanExpression, BuiltInFunction, Call, ComparisonExpression, ComparisonOperator, ExpressionStatement, FunctionCall, IntegerLiteral, IterationStatement, Less, LogicalExpression, NumericLiteral, Operator, SimpleAssignmentStatement, Statement, WhileStatement, print()]"
q_py_topic_output_formatting:q_py_output1,"[CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingString, FormattingString, HandlingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, NestedFunctionCall, Printing, Python]","[BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Statement, StringLiteral, StringMethod, format(), print()]"
q_py_topic_output_formatting:q_py_output2,"[CallingFunctionCallingFunction, CallingFunctionLibrary, CallingOOPMethod, CallingStandardFunction, CreatingString, FormattingString, HandlingFunction, HandlingFunctionCallingFunction, HandlingObjectOrientedProgramming, HandlingStandardFunction, HandlingString, NestedFunctionCall, Printing, Python]","[BuiltInFunction, Call, ExpressionStatement, FloatLiteral, FunctionCall, Literal, NumericLiteral, Statement, StringLiteral, StringMethod, format(), print()]"
q_py_topic_output_formatting:q_py_output3,"[Addition, ArithmeticOperation, AssigningVariable, CallingFunctionLibrary, CallingStandardFunction, FormattingString, HandlingFunction, HandlingStandardFunction, HandlingString, ManagingVariable, Multiplication, NestedFunctionCall, Printing, Python]","[=, ArithmeticExpression, AssignmentStatement, BinaryOperation, BuiltInFunction, ExpressionStatement, IndexingExpression, Literal, Operator, SimpleAssignmentStatement, Statement, StringLiteral, StringMethod, SubscriptExpression, UnaryOperation, format(), print()]"
